dia;hora_minuto;registrador;tipo_estimado;valor_clp
2026-07-21;18:25;587;DINT32_CDAB_PALAVRA_1;117
2026-07-21;18:25;589;DINT32_ABCD_PALAVRA_2;524
2026-07-21;18:25;599;UDINT32_ABCD_PALAVRA_2;259
2026-07-21;18:25;1008;DINT32_ABCD_PALAVRA_2;15248
2026-07-21;18:25;1009;DINT32_CDAB_PALAVRA_2;3344
2026-07-21;18:25;1010;REAL32_DCBA_PALAVRA_1;15280
2026-07-21;18:25;1011;REAL32_DCBA_PALAVRA_2;3456
2026-07-21;18:25;1016;DINT32_ABCD_PALAVRA_2;532
2026-07-21;18:25;1020;DINT32_ABCD_PALAVRA_2;58
2026-07-21;18:25;1050;DINT32_CDAB_PALAVRA_1;512
2026-07-21;18:25;1051;DINT32_CDAB_PALAVRA_2;2768
2026-07-21;18:25;1052;DINT32_CDAB_PALAVRA_1;626
2026-07-21;18:25;4;REAL32_BADC_PALAVRA_2;63681
2026-07-21;18:25;17;BYTE/ENUM/BITFIELD;48
2026-07-21;18:25;314;DINT32_ABCD_PALAVRA_2;2776
2026-07-21;18:25;315;DINT32_CDAB_PALAVRA_1;58
2026-07-21;18:25;323;DINT32_CDAB_PALAVRA_1;121
2026-07-21;18:25;328;DINT32_CDAB_PALAVRA_1;523
2026-07-21;18:25;335;DINT32_ABCD_PALAVRA_2;94
2026-07-21;18:25;339;DINT32_CDAB_PALAVRA_1;94
2026-07-21;18:25;341;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:25;343;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:25;354;DINT32_ABCD_PALAVRA_2;728
2026-07-21;18:25;356;DINT32_ABCD_PALAVRA_1;153
2026-07-21;18:25;357;DINT32_CDAB_PALAVRA_1;29
2026-07-21;18:25;360;DINT32_ABCD_PALAVRA_2;260
2026-07-21;18:25;382;DINT32_CDAB_PALAVRA_1;4864
2026-07-21;18:25;500;DINT32_ABCD_PALAVRA_2;523
2026-07-21;18:25;501;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:25;506;DINT32_CDAB_PALAVRA_1;719
2026-07-21;18:25;525;DINT32_ABCD_PALAVRA_2;1073
2026-07-21;18:25;526;DINT32_ABCD_PALAVRA_2;3573
2026-07-21;18:25;527;DINT32_CDAB_PALAVRA_1;318
2026-07-21;18:25;528;DINT32_CDAB_PALAVRA_1;102
2026-07-21;18:25;580;DINT32_ABCD_PALAVRA_2;2776
2026-07-21;18:25;581;DINT32_CDAB_PALAVRA_1;502
2026-07-21;18:25;586;DINT32_ABCD_PALAVRA_2;728
2026-07-21;18:25;587;DINT32_CDAB_PALAVRA_1;121
2026-07-21;18:25;589;DINT32_ABCD_PALAVRA_2;523
2026-07-21;18:25;590;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:25;595;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:25;599;UDINT32_ABCD_PALAVRA_2;260
2026-07-21;18:25;978;DINT32_CDAB_PALAVRA_1;523
2026-07-21;18:25;996;DINT32_CDAB_PALAVRA_1;2781
2026-07-21;18:26;314;DINT32_ABCD_PALAVRA_2;2786
2026-07-21;18:26;323;DINT32_CDAB_PALAVRA_1;120
2026-07-21;18:26;326;DINT32_CDAB_PALAVRA_1;0
2026-07-21;18:26;354;DINT32_ABCD_PALAVRA_2;725
2026-07-21;18:26;382;DINT32_CDAB_PALAVRA_1;8192
2026-07-21;18:26;506;DINT32_CDAB_PALAVRA_1;721
2026-07-21;18:26;580;DINT32_ABCD_PALAVRA_2;2788
2026-07-21;18:26;581;DINT32_CDAB_PALAVRA_1;279
2026-07-21;18:26;586;DINT32_ABCD_PALAVRA_2;725
2026-07-21;18:26;587;DINT32_CDAB_PALAVRA_1;120
2026-07-21;18:26;1008;DINT32_ABCD_PALAVRA_2;15368
2026-07-21;18:26;1009;DINT32_ABCD_PALAVRA_1;1040
2026-07-21;18:26;1010;REAL32_DCBA_PALAVRA_1;15400
2026-07-21;18:26;1011;REAL32_DCBA_PALAVRA_2;1152
2026-07-21;18:26;1016;DINT32_ABCD_PALAVRA_2;518
2026-07-21;18:26;1050;DINT32_CDAB_PALAVRA_1;1536
2026-07-21;18:26;1051;DINT32_CDAB_PALAVRA_1;2789
2026-07-21;18:26;1052;DINT32_CDAB_PALAVRA_1;208
2026-07-21;18:26;314;DINT32_ABCD_PALAVRA_2;2791
2026-07-21;18:26;323;DINT32_CDAB_PALAVRA_1;118
2026-07-21;18:26;328;DINT32_CDAB_PALAVRA_1;522
2026-07-21;18:26;341;DINT32_ABCD_PALAVRA_2;518
2026-07-21;18:26;343;DINT32_ABCD_PALAVRA_2;497
2026-07-21;18:26;354;DINT32_ABCD_PALAVRA_2;710
2026-07-21;18:26;360;DINT32_ABCD_PALAVRA_2;259
2026-07-21;18:26;382;DINT32_CDAB_PALAVRA_1;11520
2026-07-21;18:26;500;DINT32_ABCD_PALAVRA_2;522
2026-07-21;18:26;506;DINT32_CDAB_PALAVRA_1;723
2026-07-21;18:26;580;DINT32_ABCD_PALAVRA_2;2794
2026-07-21;18:26;581;DINT32_CDAB_PALAVRA_1;189
2026-07-21;18:26;586;DINT32_ABCD_PALAVRA_2;710
2026-07-21;18:26;587;DINT32_CDAB_PALAVRA_1;118
2026-07-21;18:26;589;DINT32_ABCD_PALAVRA_2;522
2026-07-21;18:26;599;UDINT32_ABCD_PALAVRA_2;259
2026-07-21;18:26;1008;DINT32_ABCD_PALAVRA_2;15384
2026-07-21;18:26;1009;DINT32_ABCD_PALAVRA_1;960
2026-07-21;18:26;1010;REAL32_DCBA_PALAVRA_1;15416
2026-07-21;18:26;1011;REAL32_DCBA_PALAVRA_2;1072
2026-07-21;18:26;1016;DINT32_ABCD_PALAVRA_2;513
2026-07-21;18:26;1050;DINT32_CDAB_PALAVRA_1;16896
2026-07-21;18:26;1051;DINT32_CDAB_PALAVRA_1;2792
2026-07-21;18:26;1052;DINT32_CDAB_PALAVRA_1;194
2026-07-21;18:26;435;DINT32_ABCD_PALAVRA_2;198
2026-07-21;18:26;501;DINT32_CDAB_PALAVRA_1;496
2026-07-21;18:26;506;DINT32_CDAB_PALAVRA_1;725
2026-07-21;18:26;580;DINT32_ABCD_PALAVRA_2;2795
2026-07-21;18:26;581;DINT32_CDAB_PALAVRA_1;201
2026-07-21;18:26;586;DINT32_ABCD_PALAVRA_2;697
2026-07-21;18:26;587;DINT32_CDAB_PALAVRA_1;116
2026-07-21;18:26;590;DINT32_CDAB_PALAVRA_1;496
2026-07-21;18:26;595;DINT32_ABCD_PALAVRA_2;517
2026-07-21;18:26;599;UDINT32_ABCD_PALAVRA_2;258
2026-07-21;18:26;605;BYTE/ENUM/BITFIELD;94
2026-07-21;18:26;607;DINT32_ABCD_PALAVRA_2;153
2026-07-21;18:26;608;DINT32_CDAB_PALAVRA_1;29
2026-07-21;18:26;978;DINT32_CDAB_PALAVRA_1;521
2026-07-21;18:26;996;DINT32_CDAB_PALAVRA_1;2794
2026-07-21;18:26;314;DINT32_ABCD_PALAVRA_2;2795
2026-07-21;18:26;323;DINT32_CDAB_PALAVRA_1;114
2026-07-21;18:26;326;DINT32_CDAB_PALAVRA_1;200
2026-07-21;18:26;328;DINT32_CDAB_PALAVRA_1;521
2026-07-21;18:26;341;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:26;343;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:26;354;DINT32_ABCD_PALAVRA_2;687
2026-07-21;18:26;361;DINT32_CDAB_PALAVRA_1;499
2026-07-21;18:26;381;DINT32_ABCD_PALAVRA_2;14336
2026-07-21;18:26;382;DINT32_CDAB_PALAVRA_1;2816
2026-07-21;18:26;500;DINT32_ABCD_PALAVRA_2;521
2026-07-21;18:26;501;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:26;506;DINT32_CDAB_PALAVRA_1;726
2026-07-21;18:26;525;DINT32_ABCD_PALAVRA_2;1056
2026-07-21;18:26;526;DINT32_ABCD_PALAVRA_2;3617
2026-07-21;18:26;527;DINT32_CDAB_PALAVRA_1;320
2026-07-21;18:26;581;DINT32_CDAB_PALAVRA_1;215
2026-07-21;18:26;586;DINT32_ABCD_PALAVRA_2;687
2026-07-21;18:26;587;DINT32_CDAB_PALAVRA_1;114
2026-07-21;18:26;589;DINT32_ABCD_PALAVRA_2;521
2026-07-21;18:26;590;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:26;595;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:26;597;DINT32_CDAB_PALAVRA_1;36
2026-07-21;18:26;599;UDINT32_ABCD_PALAVRA_2;259
2026-07-21;18:26;977;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:26;996;DINT32_CDAB_PALAVRA_1;2795
2026-07-21;18:26;314;DINT32_ABCD_PALAVRA_2;2794
2026-07-21;18:26;323;DINT32_CDAB_PALAVRA_1;111
2026-07-21;18:26;325;REAL32_BADC_PALAVRA_2;36
2026-07-21;18:26;326;DINT32_CDAB_PALAVRA_1;100
2026-07-21;18:26;335;DINT32_ABCD_PALAVRA_2;95
2026-07-21;18:26;339;DINT32_CDAB_PALAVRA_1;95
2026-07-21;18:26;341;DINT32_CDAB_PALAVRA_1;518
2026-07-21;18:26;343;DINT32_ABCD_PALAVRA_2;497
2026-07-21;18:26;354;DINT32_ABCD_PALAVRA_2;670
2026-07-21;18:26;357;DINT32_CDAB_PALAVRA_1;53
2026-07-21;18:26;360;DINT32_ABCD_PALAVRA_2;258
2026-07-21;18:26;361;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:26;382;DINT32_CDAB_PALAVRA_1;6400
2026-07-21;18:26;501;DINT32_CDAB_PALAVRA_1;497
2026-07-21;18:26;506;DINT32_CDAB_PALAVRA_1;727
2026-07-21;18:26;525;DINT32_ABCD_PALAVRA_2;1060
2026-07-21;18:26;526;DINT32_ABCD_PALAVRA_2;3607
2026-07-21;18:26;527;DINT32_CDAB_PALAVRA_1;318
2026-07-21;18:26;528;DINT32_CDAB_PALAVRA_1;101
2026-07-21;18:26;580;DINT32_ABCD_PALAVRA_2;2789
2026-07-21;18:26;581;DINT32_CDAB_PALAVRA_1;221
2026-07-21;18:26;586;DINT32_ABCD_PALAVRA_2;670
2026-07-21;18:26;587;DINT32_CDAB_PALAVRA_1;111
2026-07-21;18:26;590;DINT32_CDAB_PALAVRA_1;497
2026-07-21;18:26;595;DINT32_ABCD_PALAVRA_2;518
2026-07-21;18:26;599;UDINT32_ABCD_PALAVRA_2;258
2026-07-21;18:27;996;DINT32_CDAB_PALAVRA_1;2789
2026-07-21;18:27;1008;DINT32_ABCD_PALAVRA_2;15376
2026-07-21;18:27;1009;DINT32_CDAB_PALAVRA_2;1088
2026-07-21;18:27;1010;REAL32_DCBA_PALAVRA_1;15408
2026-07-21;18:27;1011;REAL32_DCBA_PALAVRA_2;1200
2026-07-21;18:27;1016;DINT32_ABCD_PALAVRA_2;478
2026-07-21;18:27;1050;DINT32_CDAB_PALAVRA_1;512
2026-07-21;18:27;1051;DINT32_CDAB_PALAVRA_1;2791
2026-07-21;18:27;1052;DINT32_CDAB_PALAVRA_1;217
2026-07-21;18:27;4;REAL32_BADC_PALAVRA_2;64193
2026-07-21;18:27;17;BYTE/ENUM/BITFIELD;176
2026-07-21;18:27;314;DINT32_ABCD_PALAVRA_2;2782
2026-07-21;18:27;323;DINT32_CDAB_PALAVRA_1;109
2026-07-21;18:27;341;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:27;343;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:27;354;DINT32_ABCD_PALAVRA_2;655
2026-07-21;18:27;360;DINT32_ABCD_PALAVRA_2;259
2026-07-21;18:27;361;DINT32_CDAB_PALAVRA_1;499
2026-07-21;18:27;382;DINT32_CDAB_PALAVRA_1;9728
2026-07-21;18:27;501;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:27;506;DINT32_CDAB_PALAVRA_1;728
2026-07-21;18:27;580;DINT32_ABCD_PALAVRA_2;2785
2026-07-21;18:27;581;DINT32_CDAB_PALAVRA_1;213
2026-07-21;18:27;586;DINT32_ABCD_PALAVRA_2;655
2026-07-21;18:27;587;DINT32_CDAB_PALAVRA_1;109
2026-07-21;18:27;590;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:27;595;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:27;599;UDINT32_ABCD_PALAVRA_2;259
2026-07-21;18:27;977;DINT32_ABCD_PALAVRA_2;497
2026-07-21;18:27;978;DINT32_CDAB_PALAVRA_1;520
2026-07-21;18:27;996;DINT32_CDAB_PALAVRA_1;2785
2026-07-21;18:27;314;DINT32_ABCD_PALAVRA_2;2779
2026-07-21;18:27;316;BYTE/ENUM/BITFIELD;33
2026-07-21;18:27;323;DINT32_CDAB_PALAVRA_1;108
2026-07-21;18:27;326;DINT32_CDAB_PALAVRA_1;200
2026-07-21;18:27;328;DINT32_CDAB_PALAVRA_1;520
2026-07-21;18:27;341;DINT32_CDAB_PALAVRA_1;517
2026-07-21;18:27;343;DINT32_ABCD_PALAVRA_2;496
2026-07-21;18:27;354;DINT32_ABCD_PALAVRA_2;648
2026-07-21;18:27;360;DINT32_ABCD_PALAVRA_2;257
2026-07-21;18:27;361;DINT32_CDAB_PALAVRA_1;497
2026-07-21;18:27;382;DINT32_CDAB_PALAVRA_1;13056
2026-07-21;18:27;500;DINT32_ABCD_PALAVRA_2;520
2026-07-21;18:27;501;DINT32_CDAB_PALAVRA_1;496
2026-07-21;18:27;506;DINT32_CDAB_PALAVRA_1;730
2026-07-21;18:27;580;DINT32_ABCD_PALAVRA_2;2781
2026-07-21;18:27;581;DINT32_CDAB_PALAVRA_1;101
2026-07-21;18:27;584;BYTE/ENUM/BITFIELD;33
2026-07-21;18:27;586;DINT32_ABCD_PALAVRA_2;648
2026-07-21;18:27;587;DINT32_CDAB_PALAVRA_1;108
2026-07-21;18:27;589;DINT32_ABCD_PALAVRA_2;520
2026-07-21;18:27;590;DINT32_CDAB_PALAVRA_1;496
2026-07-21;18:27;595;DINT32_ABCD_PALAVRA_2;517
2026-07-21;18:27;599;UDINT32_ABCD_PALAVRA_2;257
2026-07-21;18:27;1008;DINT32_ABCD_PALAVRA_2;15352
2026-07-21;18:27;1009;DINT32_ABCD_PALAVRA_1;472
2026-07-21;18:27;1010;REAL32_DCBA_PALAVRA_1;15384
2026-07-21;18:27;1011;REAL32_DCBA_PALAVRA_2;584
2026-07-21;18:27;1016;DINT32_ABCD_PALAVRA_2;462
2026-07-21;18:27;1050;DINT32_CDAB_PALAVRA_1;1536
2026-07-21;18:27;1051;DINT32_CDAB_PALAVRA_1;2788
2026-07-21;18:27;1052;DINT32_CDAB_PALAVRA_1;102
2026-07-21;18:27;4;REAL32_BADC_PALAVRA_2;63681
2026-07-21;18:27;17;BYTE/ENUM/BITFIELD;48
2026-07-21;18:27;314;DINT32_ABCD_PALAVRA_2;2786
2026-07-21;18:27;323;DINT32_CDAB_PALAVRA_1;106
2026-07-21;18:27;341;DINT32_ABCD_PALAVRA_2;518
2026-07-21;18:27;343;DINT32_ABCD_PALAVRA_2;497
2026-07-21;18:27;354;DINT32_ABCD_PALAVRA_2;638
2026-07-21;18:27;360;DINT32_ABCD_PALAVRA_2;258
2026-07-21;18:27;361;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:27;381;DINT32_ABCD_PALAVRA_2;14592
2026-07-21;18:27;382;DINT32_CDAB_PALAVRA_1;1024
2026-07-21;18:27;580;DINT32_ABCD_PALAVRA_2;2788
2026-07-21;18:27;581;DINT32_CDAB_PALAVRA_1;104
2026-07-21;18:27;586;DINT32_ABCD_PALAVRA_2;632
2026-07-21;18:27;587;DINT32_CDAB_PALAVRA_1;105
2026-07-21;18:27;977;DINT32_ABCD_PALAVRA_2;496
2026-07-21;18:27;996;DINT32_CDAB_PALAVRA_1;2789
2026-07-21;18:27;314;DINT32_ABCD_PALAVRA_2;2792
2026-07-21;18:27;323;DINT32_CDAB_PALAVRA_1;105
2026-07-21;18:27;326;DINT32_CDAB_PALAVRA_1;0
2026-07-21;18:27;335;DINT32_ABCD_PALAVRA_2;96
2026-07-21;18:27;338;BYTE/ENUM/BITFIELD;9
2026-07-21;18:27;339;DINT32_CDAB_PALAVRA_1;96
2026-07-21;18:27;341;DINT32_CDAB_PALAVRA_1;517
2026-07-21;18:27;343;DINT32_ABCD_PALAVRA_2;496
2026-07-21;18:27;354;DINT32_ABCD_PALAVRA_2;632
2026-07-21;18:27;360;DINT32_ABCD_PALAVRA_2;257
2026-07-21;18:27;361;DINT32_CDAB_PALAVRA_1;497
2026-07-21;18:27;382;DINT32_CDAB_PALAVRA_1;4352
2026-07-21;18:27;501;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:27;525;DINT32_ABCD_PALAVRA_2;1057
2026-07-21;18:27;526;DINT32_ABCD_PALAVRA_2;3615
2026-07-21;18:27;527;DINT32_CDAB_PALAVRA_1;312
2026-07-21;18:27;528;DINT32_CDAB_PALAVRA_1;98
2026-07-21;18:27;580;DINT32_ABCD_PALAVRA_2;2794
2026-07-21;18:27;581;DINT32_CDAB_PALAVRA_1;110
2026-07-21;18:27;586;DINT32_ABCD_PALAVRA_2;623
2026-07-21;18:27;587;DINT32_CDAB_PALAVRA_1;103
2026-07-21;18:27;590;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:27;595;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:27;596;BYTE/ENUM/BITFIELD;9
2026-07-21;18:27;599;UDINT32_ABCD_PALAVRA_2;258
2026-07-21;18:27;977;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:27;981;INT16/UINT16_AMBIGUO;439
2026-07-21;18:27;996;DINT32_CDAB_PALAVRA_1;2794
2026-07-21;18:28;314;DINT32_ABCD_PALAVRA_2;2797
2026-07-21;18:28;323;DINT32_CDAB_PALAVRA_1;100
2026-07-21;18:28;326;DINT32_CDAB_PALAVRA_1;100
2026-07-21;18:28;328;DINT32_CDAB_PALAVRA_1;519
2026-07-21;18:28;354;DINT32_ABCD_PALAVRA_2;605
2026-07-21;18:28;356;DINT32_ABCD_PALAVRA_1;138
2026-07-21;18:28;357;DINT32_CDAB_PALAVRA_1;52
2026-07-21;18:28;382;DINT32_CDAB_PALAVRA_1;7680
2026-07-21;18:28;500;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:28;501;DINT32_CDAB_PALAVRA_1;496
2026-07-21;18:28;506;DINT32_CDAB_PALAVRA_1;731
2026-07-21;18:28;580;DINT32_ABCD_PALAVRA_2;2797
2026-07-21;18:28;581;DINT32_CDAB_PALAVRA_1;115
2026-07-21;18:28;586;DINT32_ABCD_PALAVRA_2;605
2026-07-21;18:28;587;DINT32_CDAB_PALAVRA_1;100
2026-07-21;18:28;589;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:28;590;DINT32_CDAB_PALAVRA_1;496
2026-07-21;18:28;595;DINT32_ABCD_PALAVRA_2;517
2026-07-21;18:28;599;UDINT32_ABCD_PALAVRA_2;257
2026-07-21;18:28;977;DINT32_ABCD_PALAVRA_2;497
2026-07-21;18:28;978;DINT32_CDAB_PALAVRA_1;519
2026-07-21;18:28;981;INT16/UINT16_AMBIGUO;438
2026-07-21;18:28;996;DINT32_CDAB_PALAVRA_1;2797
2026-07-21;18:28;314;DINT32_ABCD_PALAVRA_2;2800
2026-07-21;18:28;323;DINT32_CDAB_PALAVRA_1;101
2026-07-21;18:28;326;DINT32_CDAB_PALAVRA_1;200
2026-07-21;18:28;341;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:28;343;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:28;354;DINT32_ABCD_PALAVRA_2;608
2026-07-21;18:28;360;DINT32_ABCD_PALAVRA_2;258
2026-07-21;18:28;382;DINT32_CDAB_PALAVRA_1;11264
2026-07-21;18:28;435;DINT32_ABCD_PALAVRA_2;118
2026-07-21;18:28;501;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:28;580;DINT32_ABCD_PALAVRA_2;2800
2026-07-21;18:28;581;DINT32_CDAB_PALAVRA_1;117
2026-07-21;18:28;586;DINT32_ABCD_PALAVRA_2;608
2026-07-21;18:28;587;DINT32_CDAB_PALAVRA_1;101
2026-07-21;18:28;590;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:28;595;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:28;599;UDINT32_ABCD_PALAVRA_2;258
2026-07-21;18:28;977;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:28;996;DINT32_CDAB_PALAVRA_1;2798
2026-07-21;18:28;314;DINT32_ABCD_PALAVRA_2;2798
2026-07-21;18:28;323;DINT32_CDAB_PALAVRA_1;99
2026-07-21;18:28;326;DINT32_CDAB_PALAVRA_1;100
2026-07-21;18:28;341;DINT32_CDAB_PALAVRA_1;517
2026-07-21;18:28;343;DINT32_ABCD_PALAVRA_2;496
2026-07-21;18:28;354;DINT32_ABCD_PALAVRA_2;595
2026-07-21;18:28;360;DINT32_ABCD_PALAVRA_2;257
2026-07-21;18:28;382;DINT32_CDAB_PALAVRA_1;14592
2026-07-21;18:28;501;DINT32_CDAB_PALAVRA_1;497
2026-07-21;18:28;506;DINT32_CDAB_PALAVRA_1;733
2026-07-21;18:28;580;DINT32_ABCD_PALAVRA_2;2798
2026-07-21;18:28;581;DINT32_CDAB_PALAVRA_1;118
2026-07-21;18:28;586;DINT32_ABCD_PALAVRA_2;595
2026-07-21;18:28;587;DINT32_CDAB_PALAVRA_1;99
2026-07-21;18:28;590;DINT32_CDAB_PALAVRA_1;497
2026-07-21;18:28;595;DINT32_ABCD_PALAVRA_2;518
2026-07-21;18:28;599;UDINT32_ABCD_PALAVRA_2;257
2026-07-21;18:28;981;INT16/UINT16_AMBIGUO;437
2026-07-21;18:28;996;DINT32_CDAB_PALAVRA_1;2795
2026-07-21;18:28;435;DINT32_ABCD_PALAVRA_2;121
2026-07-21;18:28;605;DINT32_CDAB_PALAVRA_1;96
2026-07-21;18:28;607;DINT32_ABCD_PALAVRA_2;138
2026-07-21;18:28;608;DINT32_CDAB_PALAVRA_1;52
2026-07-21;18:28;977;DINT32_ABCD_PALAVRA_2;497
2026-07-21;18:28;978;DINT32_CDAB_PALAVRA_1;518
2026-07-21;18:28;981;INT16/UINT16_AMBIGUO;438
2026-07-21;18:28;996;DINT32_CDAB_PALAVRA_1;2782
2026-07-21;18:28;435;DINT32_ABCD_PALAVRA_2;126
2026-07-21;18:28;500;DINT32_ABCD_PALAVRA_2;518
2026-07-21;18:28;501;DINT32_CDAB_PALAVRA_1;496
2026-07-21;18:28;506;DINT32_CDAB_PALAVRA_1;732
2026-07-21;18:28;525;DINT32_ABCD_PALAVRA_2;1035
2026-07-21;18:28;526;DINT32_ABCD_PALAVRA_2;3672
2026-07-21;18:28;527;DINT32_CDAB_PALAVRA_1;317
2026-07-21;18:28;528;DINT32_CDAB_PALAVRA_1;99
2026-07-21;18:28;580;DINT32_ABCD_PALAVRA_2;2788
2026-07-21;18:28;581;DINT32_CDAB_PALAVRA_1;124
2026-07-21;18:28;586;DINT32_ABCD_PALAVRA_2;578
2026-07-21;18:28;587;DINT32_CDAB_PALAVRA_1;96
2026-07-21;18:28;589;DINT32_ABCD_PALAVRA_2;518
2026-07-21;18:28;590;DINT32_CDAB_PALAVRA_1;496
2026-07-21;18:28;595;DINT32_ABCD_PALAVRA_2;517
2026-07-21;18:28;599;UDINT32_ABCD_PALAVRA_2;256
2026-07-21;18:29;996;DINT32_CDAB_PALAVRA_1;2784
2026-07-21;18:29;1008;DINT32_ABCD_PALAVRA_2;15328
2026-07-21;18:29;1009;DINT32_ABCD_PALAVRA_1;584
2026-07-21;18:29;1010;REAL32_DCBA_PALAVRA_1;15360
2026-07-21;18:29;1011;REAL32_DCBA_PALAVRA_2;696
2026-07-21;18:29;1016;DINT32_ABCD_PALAVRA_2;427
2026-07-21;18:29;1051;DINT32_CDAB_PALAVRA_1;2782
2026-07-21;18:29;1052;DINT32_CDAB_PALAVRA_1;126
2026-07-21;18:29;314;DINT32_ABCD_PALAVRA_2;2788
2026-07-21;18:29;323;DINT32_CDAB_PALAVRA_1;95
2026-07-21;18:29;326;DINT32_CDAB_PALAVRA_1;200
2026-07-21;18:29;328;DINT32_CDAB_PALAVRA_1;518
2026-07-21;18:29;335;DINT32_ABCD_PALAVRA_2;97
2026-07-21;18:29;339;DINT32_CDAB_PALAVRA_1;97
2026-07-21;18:29;341;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:29;343;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:29;354;DINT32_ABCD_PALAVRA_2;571
2026-07-21;18:29;356;DINT32_ABCD_PALAVRA_1;127
2026-07-21;18:29;357;DINT32_CDAB_PALAVRA_1;48
2026-07-21;18:29;361;DINT32_CDAB_PALAVRA_1;495
2026-07-21;18:29;381;DINT32_ABCD_PALAVRA_2;14848
2026-07-21;18:29;382;DINT32_CDAB_PALAVRA_1;9216
2026-07-21;18:29;506;DINT32_CDAB_PALAVRA_1;733
2026-07-21;18:29;581;DINT32_CDAB_PALAVRA_1;127
2026-07-21;18:29;586;DINT32_ABCD_PALAVRA_2;571
2026-07-21;18:29;587;DINT32_CDAB_PALAVRA_1;95
2026-07-21;18:29;1008;DINT32_ABCD_PALAVRA_2;15368
2026-07-21;18:29;1009;DINT32_CDAB_PALAVRA_2;608
2026-07-21;18:29;1010;REAL32_DCBA_PALAVRA_1;15400
2026-07-21;18:29;1011;REAL32_DCBA_PALAVRA_2;720
2026-07-21;18:29;1016;DINT32_ABCD_PALAVRA_2;414
2026-07-21;18:29;1050;INT16/UINT16_AMBIGUO;17920
2026-07-21;18:29;1051;INT16/UINT16_AMBIGUO;2789
2026-07-21;18:29;1052;DINT32_CDAB_PALAVRA_1;130
2026-07-21;18:29;314;DINT32_ABCD_PALAVRA_2;2791
2026-07-21;18:29;323;DINT32_CDAB_PALAVRA_1;94
2026-07-21;18:29;326;DINT32_CDAB_PALAVRA_1;0
2026-07-21;18:29;341;DINT32_CDAB_PALAVRA_1;517
2026-07-21;18:29;343;DINT32_ABCD_PALAVRA_2;496
2026-07-21;18:29;354;DINT32_ABCD_PALAVRA_2;565
2026-07-21;18:29;360;DINT32_ABCD_PALAVRA_2;256
2026-07-21;18:29;382;DINT32_CDAB_PALAVRA_1;12544
2026-07-21;18:29;501;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:29;580;DINT32_ABCD_PALAVRA_2;2795
2026-07-21;18:29;581;DINT32_CDAB_PALAVRA_1;134
2026-07-21;18:29;586;DINT32_ABCD_PALAVRA_2;565
2026-07-21;18:29;587;DINT32_CDAB_PALAVRA_1;94
2026-07-21;18:29;590;DINT32_CDAB_PALAVRA_1;498
2026-07-21;18:29;595;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:29;599;UDINT32_ABCD_PALAVRA_2;257
2026-07-21;18:29;977;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:29;981;INT16/UINT16_AMBIGUO;439
2026-07-21;18:29;996;DINT32_CDAB_PALAVRA_1;2794
2026-07-21;18:29;314;DINT32_ABCD_PALAVRA_2;2797
2026-07-21;18:29;323;DINT32_CDAB_PALAVRA_1;93
2026-07-21;18:29;341;DINT32_ABCD_PALAVRA_2;519
2026-07-21;18:29;343;DINT32_ABCD_PALAVRA_2;498
2026-07-21;18:29;354;DINT32_ABCD_PALAVRA_2;562
2026-07-21;18:29;360;DINT32_ABCD_PALAVRA_2;257
2026-07-21;18:29;381;DINT32_ABCD_PALAVRA_2;15104
2026-07-21;18:29;382;DINT32_CDAB_PALAVRA_1;768
